tweet_id,tweet_text,corrected_label,informative_content
592337263394222080',RT @ou_natasha: Thoughts &amp; prayers with Nepal &amp; the Nepali people. #NepalEarthquake #StayStrong #PrayForNepal http://t.co/ESvt02sKzA,not_related_or_irrelevant,Thoughts &amp; prayers with Nepal &amp; the Nepali people
592167956940853248',"""At least 1,805 people have been killed and 4,718 injured by the 7.8 magnitude earthquake, Nepal's Home Ministry tells CNN"" via @cnnbrk",injured_or_dead_people,"At least 1,805 people have been killed and 4,718 injured"
592141218647269376',Many dead' in powerful Nepal quake http://t.co/gGHFnq0gTG,injured_or_dead_people,Many dead
593188602860941312',"RT @ScotGovFM: FM @NicolaSturgeon announces £250,000 @scotgov donation for the @decappeal #NepalQuake http://t.co/b2PJwdVtLf",rescue_volunteering_and_donation_effort,"FM @NicolaSturgeon announces £250,000 @scotgov donation"
592287075698757632',"Press arrives in Kathmandu. MT @KirkSiegler: Just landed, circled for 1.5 hrs as airport closed again due to aftershock,  #NepalQuake",infrastructure_and_utilities_damage,airport closed again
593832460745646080',RT @JustineGreening: UK will deploy 3 @RoyalAirForceUK Chinook helicopters to help supplies &amp; people travel quickly to and from #Nepal’s re…,rescue_volunteering_and_donation_effort,UK will deploy 3 @RoyalAirForceUK Chinook helicopters to help supplies
592276716061462529',RT @nepalitimes: #Nepal earthquake destroys archaeologically important historic monuments and structures. http://t.co/Z5cnt9ZJSg http://t.c…,infrastructure_and_utilities_damage,destroys archaeologically important historic monuments and structures
597741776594571264',RT @adgpi: Operation Maitri (Relief and Rescue in Nepal). Team of Indian Army doctors are helping relentlessly day and... http://t.co/YlQpx…,rescue_volunteering_and_donation_effort,Team of Indian Army doctors are helping relentlessly 
592270813300035585',"Dharhara Tower, Durbar Square: Nepal earthquake destroys iconic ... - The Indian Express http://t.co/cOoTRDLNL2 #Heritage",infrastructure_and_utilities_damage,destroys iconic
592960832041943041',"@nakhon224 #NepalEarthquake Need Humanitarian Aid, Rescue operation, Medical assistance",rescue_volunteering_and_donation_effort,"Need Humanitarian Aid, Rescue operation, Medical assistance"
592175513906511872',"RT @cctvnews: #BREAKING #UPDATE Death toll of #NepalEarthquake updated to 1,832, says Nepal’s home ministry. http://t.co/0eLHRaTdLs",injured_or_dead_people,"Death toll of #NepalEarthquake updated to 1,832,"
593013606729515008',RT @ToastFundraiser: Selection of Nepal appeal e-mail subjects and senders http://t.co/2csDrGCJ6w,not_related_or_irrelevant,RT @ToastFundraiser: Selection of Nepal appeal e-mail subjects and senders http://t.co/2csDrGCJ6w
592282843960639489',Nepal earthquake: region hit by 6.7 magnitude aftershock http://t.co/06z4UckSiG (News) #melbourne #victoria,other_useful_information,Nepal earthquake: region hit by 6.7 magnitude aftershock
592295812400459776',Up to 70 Brits missing in Nepal earthquake as desperate rescue efforts continue,affected_people_and_evacuations,Up to 70 Brits missing
593360613440618496',RT @cnnbrk: Rescuers in Nepal pulled man from wreckage of building where he was stuck for 80 hours after quake that hit Saturday. http://t.…,affected_people_and_evacuations,pulled man from wreckage of building where he was stuck
592275856497594368',"Avalanche triggered by Nepal earthquake sweeps Everest base camp, killing at least 17:  At least 17 bodies hav... http://t.co/SZLfJtxzMj",injured_or_dead_people,killing at least 17:  At least 17 bodies
592283096009019394',"Good Morning! We've got the latest from Nepal, missing Alabama boaters &amp; more. See you on @whnt News 19 This Morning http://t.co/lr3hyJIBRA",affected_people_and_evacuations,missing Alabama boaters &amp; more
592283609618206721',"Green earthquake alert (Magnitude 4.5M, Depth:10km) in Nepal 26/04/2015 08:46 UTC, 6099399 people within 100km... http://t.co/JEPskdPIoZ",other_useful_information,"Green earthquake alert (Magnitude 4.5M, Depth:10km) in Nepal "
591959719377375232',Remorseful due to the loss of lives and properties in Nepal 4 d disastrous Earthquake.Greatly relieved 4 d proactive actions taken by PM.,injured_or_dead_people,the loss of lives
591933544424935425',"Hundreds die, many trapped in Nepal earthquake http://t.co/SBLycwmznE",injured_or_dead_people,Hundreds die
592700814180937730',"RT @IvanCNN: Ishan (16) &amp; Iman (13) shaved their heads in mourning after funeral of their mother Ishara, a victim of #Nepalquake http://t.c…",injured_or_dead_people,"funeral of their mother Ishara, a victim of #Nepalquake"
592276056305864704',"Tremors aftershock jolts Nepal, regions of India - See more at:... http://t.co/pOlRFJk9Iy",other_useful_information,Tremors aftershock jolts Nepal
592765109648412673',RT @alfonslopeztena: Destroyed Nepal's Heritage\n#KathmanduEarthquake http://t.co/Vkr0yvmcZD,infrastructure_and_utilities_damage,Destroyed Nepal's Heritage
592275611890094081',"RT @weatherchannel: #BREAKING: Magnitude-6.7 aftershock shakes Kathmandu region, devastated by yesterday's 7.8 earthquake. #Nepal http://t.…",other_useful_information,Magnitude-6.7 aftershock shakes Kathmandu region
592275788868759553',"RT @PressTV: Over 2,000 people killed in #NepalEarthquake: Album  http://t.co/VFDbbHjmx5",injured_or_dead_people,"Over 2,000 people killed"
592341527478685697',"@78Southy Heard my friends Deepak and irshad  are in red cross camp in nepal, can you please help to locate them",affected_people_and_evacuations,my friends Deepak and irshad  are in red cross camp
592292901184503809',"RT @BritishRedCross: Over 6.6 million people are affected by #NepalEarthquake, according to @OCHAAsiaPac http://t.co/l1uQkqxUrR",affected_people_and_evacuations,Over 6.6 million people are affected 
592278717885349888',Nepal Earthquake 2015 video clip: http://t.co/E7vGZynSB2,other_useful_information,Nepal Earthquake 2015 video clip
593798369320968192',RT @TorontoStar: Nepal Earthquake Baby Rescued http://t.co/Alx81gL65o #photos,rescue_volunteering_and_donation_effort,Baby Rescued
592344723748192256',RT @NeelakshiGswm: #NepalEarthquake Israeli planes carrying advance search &amp; rescue team took off for Nepal earlier this morning. http://t.…,rescue_volunteering_and_donation_effort,Israeli planes carrying advance search &amp; rescue team took off for Nepal 
592194508181245952',Nepalese Dig With Bare Hands for Earthquake Survivors: Rescuers dug with their bare hands and bodies piled up in Nepal today after an...,injured_or_dead_people,bodies piled up
592289435556839425',Eighteen players of India U-14 girls football team stuck in Nepal post earthquake mayhem: The scared Indian gi... http://t.co/m1igb604Fw,affected_people_and_evacuations,Eighteen players of India U-14 girls football team stuck 
592209718015209472',"RT @sharan070192: Bloody Vatican douchebags rejoicing as disasters ""opens window"" to carry their mission #NepalEarthquake #SoulVultures htt…",not_related_or_irrelevant,"RT @sharan070192: Bloody Vatican douchebags rejoicing as disasters ""opens window"" to carry their mission #NepalEarthquake #SoulVultures htt…"
592796412544491521',Nepal quake: Kathmandu in dire need of aid http://t.co/B2SsAFt8Vg #changepenang #changepenang,rescue_volunteering_and_donation_effort,Kathmandu in dire need of aid 
592287058380529664',"50 Families From Mizoram Stuck in Nepal, Safe",affected_people_and_evacuations,"50 Families From Mizoram Stuck in Nepal, Safe"
593356101359378433',RT @froskyx: @suesherms please help us find Nina Stechmann and Leonie Elsner. germans. #NepalEarthquake @AuswaertigesAmt #Langtang,affected_people_and_evacuations,find Nina Stechmann and Leonie Elsner
592286768491180032',Nepal earthquick 5 stories building collapse http://t.co/3CMYCCbjWa,infrastructure_and_utilities_damage,Nepal earthquick 5 stories building collapse
592292051963748353',"RT firstpost: 6 more evacuated by MI17 V5 of IAF from Dhuncha, north of Kathmandu: Sitanshu Kar, Spokesperson Defe… http://t.co/boDUaNDGWi",affected_people_and_evacuations,6 more evacuated 
592207021895647232',"Nepal shaken by deadly earthquake: LATEST: Death toll tops 1,800 Google exec among at least 13 killed in avala... http://t.co/bGTX6U1gM0",injured_or_dead_people,"Death toll tops 1,800 Google exec among at least 13 killed"
593438598134767616',"Nepal Earthquake Situation Makes Me Speechless: Sushmita Sen: ""I know people go on social networks to express their sadness but I was...",not_related_or_irrelevant,"Nepal Earthquake Situation Makes Me Speechless: Sushmita Sen: ""I know people go on social networks to express their sadness but I was..."
592274702565056512',"RT @antoinetteA: JUST IN: Nepal police official says at least 2,152 are confirmed dead after yesterday's 7.8 magnitude earthquake #WCVB",injured_or_dead_people,"at least 2,152 are confirmed dead"
592829805764202497',[Interamericana] Adventist Church in Nepal appeals for urgent help: The president of the Seventh-day... http://t.co/F495tOu5Yb #Noticias,rescue_volunteering_and_donation_effort,Adventist Church in Nepal appeals for urgent help
592275951842504704',"RT @TimesNow: 3 aftershocks reported near Kodari, which is 80 kms from Kathmandu.\n1st aftershock of magnitude: 6.7\n2nd aftershock: 5.0\n3rd …",other_useful_information,"3 aftershocks reported near Kodari, which is 80 kms from Kathmandu"
592133270021611521',"RT @gauravcsawant: 1457 dead. could rise to 5,000 or more: Ram Sharan Mahat, finance minister of Nepal tells @rahulkanwal &amp; I on @Headlines…",injured_or_dead_people,"1457 dead. could rise to 5,000 or more"
592341651512659968',RT @siobhanheanue: Kathmandu quake aftermath. Clearing rubble to search for survivors. http://t.co/oasYaNweiP,other_useful_information,Kathmandu quake aftermath
591905667750866944',From Delhi to Kochi: Impact of Nepal earthquake across India  http://t.co/3DlEDhIY1E,other_useful_information,Impact of Nepal earthquake across India
592281862447333376',RT @RuptlyNewsroom: BREAKING - #Kathmandu Airport has re-opened after short closure due to 6.7 aftershock - Reports,infrastructure_and_utilities_damage,#Kathmandu Airport has re-opened
593690173281533952',@thatwritingchic Please read this http://t.co/hA3zQFy54s,not_related_or_irrelevant,@thatwritingchic Please read this http://t.co/hA3zQFy54s
593516466198024195',Nepal's earthquake survivors are struggling to mourn the dead: Former Verge reporter Greg Sandoval has ... http://t.co/ArFrYHxTup @Verge,not_related_or_irrelevant,Nepal's earthquake survivors are struggling to mourn the dead: Former Verge reporter Greg Sandoval has ... http://t.co/ArFrYHxTup @Verge
592314725003722753',#TeamYamita Reporter's Notebook: Grace and Hope Found Amid the Destruction of Nepal Quake:... http://t.co/mXf3N4LkQh Unete A #TeamYamita,not_related_or_irrelevant,Grace and Hope Found Amid the Destruction of Nepal Quake
592252227835822080',"RT @PreetikaRules: May God bless Nepal n save all the souls there who are strugglin for their lives, n may the ones who lost their lives RI…",not_related_or_irrelevant,"RT @PreetikaRules: May God bless Nepal n save all the souls there who are strugglin for their lives, n may the ones who lost their lives RI…"
593696945740218368',Hey Abbott Dr Karl Propaganda Ad's $11 Million Foreign Aid to Nepal after Earthquake $5 Million  Fuck Off! #auspol #InterGenerationalReport,rescue_volunteering_and_donation_effort,Hey Abbott Dr Karl Propaganda Ad's $11 Million Foreign Aid to Nepal
592253431944859648',#BreakingNews Massive earthquake robs Nepal of its UNESCO World Heritage site http://t.co/FX2CX7kNyy,infrastructure_and_utilities_damage,robs Nepal of its UNESCO World Heritage site
592281558515593216',Dozens of Britons missing after Nepal earthquake and avalanche: A woman who rang her father from Nepal to wish... … http://t.co/fwCOiFJu39,affected_people_and_evacuations,Dozens of Britons missing
593465915238416384',Inspiring pictures reveal baby pulled alive from rubble of the Nepal earthquake http://t.co/5P5o0PKuLs,affected_people_and_evacuations,baby pulled alive from rubble
593786356763009024',RT @MattGraydon: Community rep. interviewed by @IOM_news staff about living conditions and needs in the open area #NepalEarthquake http://t…,not_related_or_irrelevant,RT @MattGraydon: Community rep. interviewed by @IOM_news staff about living conditions and needs in the open area #NepalEarthquake http://t…
593075475964014594',"RT @snlz0: http://t.co/lMPoThcXni #Nepal Facebook, Google and other tech firms aid in Nepal earthquake relief ☇   67",rescue_volunteering_and_donation_effort,"Facebook, Google and other tech firms aid in Nepal earthquake relief"
592337290401226752',RT @DheerajGbc: Shiromani Gurudwara Prabandhak Commitie will send 25000 food packets from today to #Nepal #IndiaWithNepal http://t.co/sLdiz…,rescue_volunteering_and_donation_effort,Shiromani Gurudwara Prabandhak Commitie will send 25000 food packets from today to #Nepal
592700771273187328',"RT @ndtv: After Nepal earthquake, a pile of bodies and a lost world http://t.co/JMaU2SYycP http://t.co/T40SpgH7B7",injured_or_dead_people,a pile of bodies
593316615174782976',RT @IndiaToday: #Nepalearthquake survivor drank urine while trapped for 82 hours http://t.co/7yELMyAcQE,affected_people_and_evacuations,survivor drank urine while trapped
